Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
COUNTY,ALABAMA,1,BLACK BELT,40,DALLAS,47, 
COUNTY,ALABAMA,1,BLACK BELT,40,ELMORE,51, 
COUNTY,ALABAMA,1,BLACK BELT,40,MACON,87, 
COUNTY,ALABAMA,1,BLACK BELT,40,MARENGO,91, 
COUNTY,ALABAMA,1,BLACK BELT,40,MONTGOMERY,101, 
COUNTY,ALABAMA,1,BLACK BELT,40,SUMTER,119, 
COUNTY,ALABAMA,1,COASTAL PLAINS & GULF COAST,50,ESCAMBIA,53, 
COUNTY,ALABAMA,1,COASTAL PLAINS & GULF COAST,50,MOBILE,97, 
COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,JACKSON,71, 
COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAUDERDALE,77, 
COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAWRENCE,79, 
COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LIMESTONE,83,276
COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MORGAN,103, 
COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHILTON,21, 
COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LAMAR,75, 
COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LEE,81, 
COUNTY,ALABAMA,1,WIREGRASS,60,BARBOUR,5, 
COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39, 
COUNTY,ALABAMA,1,WIREGRASS,60,DALE,45, 
COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61, 
COUNTY,ALABAMA,1,WIREGRASS,60,HENRY,67, 
COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,85
COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25, 
COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3, 
COUNTY,ARIZONA,4,SOUTHERN,80,GRAHAM,9,228
COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,982
COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,"1,156"
COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,256
COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,ARKANSAS,1, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,842
COUNTY,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,826
COUNTY,ARKANSAS,5,EAST CENTRAL,60,LEE,77, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,LONOKE,85, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,"1,696"
COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,SAINT FRANCIS,123, 
COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147, 
COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,227
COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31, 
COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,320
COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67, 
COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75, 
COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,269
COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,528
COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121, 
COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145, 
COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101, 
COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,789
COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19, 
COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,338
COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,974
COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99, 
COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107, 
COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,"10,236"
COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5, 
COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,"48,191"
COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,268
COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,"5,804"
COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,"61,016"
COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,"30,817"
COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,"12,734"
COUNTY,COLORADO,8,EAST CENTRAL,60,PHILLIPS,95,"1,458"
COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,"19,855"
COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,"9,432"
COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13, 
COUNTY,COLORADO,8,NORTHEAST,20,LOGAN,75,"14,404"
COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,"1,203"
COUNTY,COLORADO,8,NORTHEAST,20,SEDGWICK,115,"3,211"
COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,"1,486"
COUNTY,COLORADO,8,SAN LUIS VALLEY,80,ALAMOSA,3, 
COUNTY,COLORADO,8,SAN LUIS VALLEY,80,SAGUACHE,109, 
COUNTY,COLORADO,8,SOUTHEAST,90,BACA,9,"79,903"
COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,"3,224"
COUNTY,COLORADO,8,SOUTHEAST,90,CROWLEY,25,"1,413"
COUNTY,COLORADO,8,SOUTHEAST,90,LAS ANIMAS,71, 
COUNTY,COLORADO,8,SOUTHEAST,90,OTERO,89,"1,298"
COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,"35,067"
COUNTY,COLORADO,8,SOUTHWEST,70,GARFIELD,45,312
COUNTY,COLORADO,8,SOUTHWEST,70,MONTROSE,85, 
COUNTY,DELAWARE,10,CENTRAL,50,KENT,1,188
COUNTY,DELAWARE,10,SOUTHERN,80,SUSSEX,5,262
COUNTY,FLORIDA,12,CENTRAL,50,ALACHUA,1, 
COUNTY,FLORIDA,12,CENTRAL,50,GILCHRIST,41, 
COUNTY,FLORIDA,12,CENTRAL,50,MARION,83, 
COUNTY,FLORIDA,12,NORTHEAST,30,HAMILTON,47, 
COUNTY,FLORIDA,12,NORTHEAST,30,MADISON,79, 
COUNTY,FLORIDA,12,NORTHEAST,30,SUWANNEE,121, 
COUNTY,FLORIDA,12,NORTHWEST,10,HOLMES,59, 
COUNTY,FLORIDA,12,NORTHWEST,10,LEON,73, 
COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23, 
COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79, 
COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153, 
COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211, 
COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217, 
COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237, 
COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289, 
COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303, 
COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309, 
COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31, 
COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,339
COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43, 
COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73, 
COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107, 
COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,631
COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251, 
COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59, 
COUNTY,GEORGIA,13,NORTH CENTRAL,20,FULTON,121, 
COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139, 
COUNTY,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219, 
COUNTY,GEORGIA,13,NORTH CENTRAL,20,WALTON,297, 
COUNTY,GEORGIA,13,NORTHEAST,30,BANKS,11, 
COUNTY,GEORGIA,13,NORTHEAST,30,HART,147, 
COUNTY,GEORGIA,13,NORTHEAST,30,MADISON,195, 
COUNTY,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,230
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315, 
COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321, 
COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1, 
COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267, 
COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279, 
COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,7, 
COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37,"1,040"
COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,138
COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95, 
COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,99, 
COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131, 
COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,179
COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,187
COUNTY,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,"1,014"
COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253, 
COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259, 
COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261, 
COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,266
COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,165
COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77, 
COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193, 
COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,15
COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263, 
COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269, 
COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293, 
COUNTY,IDAHO,16,SOUTHWEST,70,ADA,1, 
COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27, 
COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,73, 
COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125,279
COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113, 
COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129, 
COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,50
COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,19, 
COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,75, 
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,201
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,221
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,150
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,126
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51, 
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121, 
COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159, 
COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111, 
COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73, 
COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85, 
COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131, 
COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,271
COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,623
COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,442
COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65, 
COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,420
COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81, 
COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165, 
COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,940
COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193,"1,855"
COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3, 
COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27, 
COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,"1,656"
COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87, 
COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,814
COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,474
COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,171
COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163, 
COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181, 
COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,318
COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,191
COUNTY,ILLINOIS,17,WEST,30,BROWN,9, 
COUNTY,ILLINOIS,17,WEST,30,HENDERSON,71,170
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5, 
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13, 
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61, 
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83, 
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149, 
COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167, 
COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31, 
COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63, 
COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81, 
COUNTY,INDIANA,18,CENTRAL,50,RUSH,139, 
COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,50
COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49, 
COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141, 
COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113, 
COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179, 
COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73, 
COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71, 
COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123, 
COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,600
COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,435
COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55, 
COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83, 
COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125, 
COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129, 
COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173, 
COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157, 
COUNTY,IOWA,19,CENTRAL,50,BOONE,15, 
COUNTY,IOWA,19,CENTRAL,50,STORY,169, 
COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95, 
COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163, 
COUNTY,IOWA,19,NORTHEAST,30,BREMER,17, 
COUNTY,IOWA,19,NORTHWEST,10,LYON,119, 
COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123, 
COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129, 
COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161, 
COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,"55,234"
COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,"25,793"
COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,"62,337"
COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,"24,430"
COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,"28,739"
COUNTY,KANSAS,20,CENTRAL,50,MARION,115,"7,760"
COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,"20,451"
COUNTY,KANSAS,20,CENTRAL,50,RICE,159,"43,035"
COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,"58,846"
COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,"45,139"
COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,"25,676"
COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,"2,306"
COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,345
COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,500
COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,323
COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,675
COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,366
COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,556
COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,725
COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121, 
COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,"4,310"
COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,"1,753"
COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,204
COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,255
COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,"13,483"
COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,"16,543"
COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,"29,738"
COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,"47,521"
COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,"35,428"
COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,"19,301"
COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,"23,642"
COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,"7,526"
COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,"62,872"
COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,"38,471"
COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,"17,043"
COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5, 
COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,354
COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,"1,136"
COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103, 
COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,"4,801"
COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,805
COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,"1,737"
COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,"5,765"
COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,"30,428"
COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,"9,511"
COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,"34,848"
COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,"11,332"
COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,"33,042"
COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,"15,233"
COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,"28,913"
COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,"35,554"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,"7,773"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,"26,887"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,"23,456"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,"10,087"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,"7,206"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,"10,812"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,"24,753"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,"52,993"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,"26,673"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,"31,549"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,"20,532"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,"25,719"
COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,"26,379"
COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,1, 
COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,258
COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,"2,936"
COUNTY,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,"2,347"
COUNTY,KANSAS,20,SOUTHEAST,90,COWLEY,35,"5,466"
COUNTY,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,"1,185"
COUNTY,KANSAS,20,SOUTHEAST,90,ELK,49,472
COUNTY,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,"1,026"
COUNTY,KANSAS,20,SOUTHEAST,90,LABETTE,99,787
COUNTY,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,724
COUNTY,KANSAS,20,SOUTHEAST,90,NEOSHO,133, 
COUNTY,KANSAS,20,SOUTHEAST,90,WILSON,205,443
COUNTY,KANSAS,20,SOUTHEAST,90,WOODSON,207,"1,078"
COUNTY,KANSAS,20,SOUTHWEST,30,CLARK,25,"20,689"
COUNTY,KANSAS,20,SOUTHWEST,30,FINNEY,55,"1,10,840"
COUNTY,KANSAS,20,SOUTHWEST,30,FORD,57,"1,05,710"
COUNTY,KANSAS,20,SOUTHWEST,30,GRANT,67,"29,501"
COUNTY,KANSAS,20,SOUTHWEST,30,GRAY,69,"84,235"
COUNTY,KANSAS,20,SOUTHWEST,30,HAMILTON,75,"54,500"
COUNTY,KANSAS,20,SOUTHWEST,30,HASKELL,81,"53,432"
COUNTY,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,"44,166"
COUNTY,KANSAS,20,SOUTHWEST,30,KEARNY,93,"59,283"
COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,"32,565"
COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,"45,910"
COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,"17,887"
COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,"40,758"
COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,"25,052"
COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,"29,514"
COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,"68,989"
COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,"56,904"
COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,"35,156"
COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,"73,927"
COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,"69,526"
COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,"55,646"
COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,"30,337"
COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,"38,375"
COUNTY,KENTUCKY,21,BLUEGRASS,50,FLEMING,69, 
COUNTY,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73, 
COUNTY,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27, 
COUNTY,KENTUCKY,21,CENTRAL,30,BULLITT,29, 
COUNTY,KENTUCKY,21,CENTRAL,30,HARDIN,93, 
COUNTY,KENTUCKY,21,CENTRAL,30,NELSON,179, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,47
COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,46
COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,HOPKINS,107,"1,076"
COUNTY,KENTUCKY,21,MIDWESTERN,20,LOGAN,141, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177, 
COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219, 
COUNTY,KENTUCKY,21,NORTHERN,40,TRIMBLE,223, 
COUNTY,KENTUCKY,21,PURCHASE,10,GRAVES,83, 
COUNTY,LOUISIANA,22,CENTRAL,50,AVOYELLES,9,"6,763"
COUNTY,LOUISIANA,22,CENTRAL,50,CATAHOULA,25,558
COUNTY,LOUISIANA,22,CENTRAL,50,CONCORDIA,29, 
COUNTY,LOUISIANA,22,CENTRAL,50,EVANGELINE,39, 
COUNTY,LOUISIANA,22,CENTRAL,50,GRANT,43, 
COUNTY,LOUISIANA,22,CENTRAL,50,POINTE COUPEE,77, 
COUNTY,LOUISIANA,22,CENTRAL,50,RAPIDES,79, 
COUNTY,LOUISIANA,22,CENTRAL,50,SAINT LANDRY,97,755
COUNTY,LOUISIANA,22,EAST CENTRAL,60,EAST BATON ROUGE,33, 
COUNTY,LOUISIANA,22,NORTHEAST,30,FRANKLIN,41, 
COUNTY,LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67, 
COUNTY,LOUISIANA,22,NORTHEAST,30,RICHLAND,83, 
COUNTY,LOUISIANA,22,NORTHEAST,30,TENSAS,107,"1,704"
COUNTY,LOUISIANA,22,NORTHWEST,10,BOSSIER,15, 
COUNTY,LOUISIANA,22,SOUTHWEST,70,BEAUREGARD,11, 
COUNTY,LOUISIANA,22,WEST CENTRAL,40,NATCHITOCHES,69, 
COUNTY,MAINE,23,SOUTH,30,ANDROSCOGGIN,1, 
COUNTY,MAINE,23,SOUTH,30,YORK,31, 
