Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CROW WING,35,3659
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,HENNEPIN,53,830
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,ISANTI,59,0
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,KANABEC,65,5077
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,MILLE LACS,95,3919
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,PINE,115,7147
CENSUS,COUNTY,MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,1916
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,9801
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,CASS,21,9407
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,3148
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,ITASCA,61,2594
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,KOOCHICHING,71,2022
CENSUS,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,LAKE OF THE WOODS,77,854
CENSUS,COUNTY,MINNESOTA,27,NORTHEAST,30,COOK,31,0
CENSUS,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,0
CENSUS,COUNTY,MINNESOTA,27,NORTHEAST,30,ST. LOUIS,137,4991
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,6154
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,4058
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,8944
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,0
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,2171
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,5463
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,1673
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,4428
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,5896
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,0
CENSUS,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,7706
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,1347
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,2664
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,1091
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,3225
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,1147
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,1666
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,1110
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,2839
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,2143
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,1316
CENSUS,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,0
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,1915
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,2160
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,16206
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,8146
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,7861
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,2927
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,8034
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,5438
CENSUS,COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,8543
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,2563
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,0
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,5073
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,5908
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,5053
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,5094
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,9181
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,4209
CENSUS,COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,5561
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,2545
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,0
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,3875
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,0
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,5516
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,18079
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,6123
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,0
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,3057
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,0
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,0
CENSUS,COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,3508
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,ATTALA,7,0
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,CARROLL,15,9901
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,2908
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,7389
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,LEAKE,79,10438
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,6885
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,2751
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,10861
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,14460
CENSUS,COUNTY,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,2427
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CHICKASAW,17,9251
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,7088
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,6279
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,6218
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,0
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99,0
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,0
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105,0
CENSUS,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159,0
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,0
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,0
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,86
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,0
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,213
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,175
CENSUS,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,7964
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,3009
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,6594
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,0
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,4363
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,5005
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,0
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,8983
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,12626
CENSUS,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,4275
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,4679
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,3364
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,6029
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,0
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,5135
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,5084
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TISHOMINGO,141,1902
CENSUS,COUNTY,MISSISSIPPI,28,NORTHEAST,30,UNION,145,6385
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,COVINGTON,31,9199
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,JEFFERSON DAVIS,65,6108
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAMAR,73,7531
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAWRENCE,77,6408
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,MARION,91,7287
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,PIKE,113,8326
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SIMPSON,127,9361
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SMITH,129,10686
CENSUS,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,WALTHALL,147,11715
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,CLARKE,23,4758
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,FORREST,35,0
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GEORGE,39,6009
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GREENE,41,10350
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HANCOCK,45,4790
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,2039
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JACKSON,59,4146
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JASPER,61,10309
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JONES,67,13929
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,LAUDERDALE,75,3150
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,NEWTON,101,10104
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PEARL RIVER,109,10273
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,PERRY,111,5191
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,STONE,131,5825
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,WAYNE,153,10381
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,ADAMS,1,2117
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,AMITE,5,8788
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,CLAIBORNE,21,4836
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,COPIAH,29,0
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,FRANKLIN,37,0
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,HINDS,49,11260
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,JEFFERSON,63,4290
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,LINCOLN,85,0
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,WARREN,149,2090
CENSUS,COUNTY,MISSISSIPPI,28,SOUTHWEST,70,WILKINSON,157,4696
CENSUS,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,681
CENSUS,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,COAHOMA,27,572
CENSUS,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,QUITMAN,119,0
CENSUS,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TALLAHATCHIE,135,3752
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,BENTON,15,27353
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,0
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,CALLAWAY,27,19200
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,CAMDEN,29,11173
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,COLE,51,26447
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,COOPER,53,20587
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,DALLAS,59,28859
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,HICKORY,85,22120
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,HOWARD,89,13998
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,LACLEDE,105,40002
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,MARIES,125,31754
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,MILLER,131,36398
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,MONITEAU,135,30822
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,MORGAN,141,29073
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,OSAGE,151,39026
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,30586
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,18123
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,56448
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169,0
CENSUS,COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,0
CENSUS,COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,16132
CENSUS,COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,25139
CENSUS,COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,20721
CENSUS,COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,5411
CENSUS,COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,10032
CENSUS,COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,11960
CENSUS,COUNTY,MISSOURI,29,EAST,60,PERRY,157,17069
CENSUS,COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,0
CENSUS,COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,11900
CENSUS,COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,101
CENSUS,COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,13193
CENSUS,COUNTY,MISSOURI,29,EAST,60,WARREN,219,0
CENSUS,COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,9948
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,22987
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,13667
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,0
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,12120
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LINN,115,26712
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,8691
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MACON,121,25297
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MERCER,129,0
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,PUTNAM,171,22971
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,12376
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SCHUYLER,197,0
CENSUS,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,0
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,11843
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,7882
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,14558
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,0
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,7853
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,14567
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,17305
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,0
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,9349
CENSUS,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,8542
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,9058
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,3898
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,0
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,16828
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,CLAY,47,7117
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,CLINTON,49,0
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,DAVIESS,61,14691
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,DE KALB,63,16613
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,GENTRY,75,16835
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,HARRISON,81,22906
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,HOLT,87,0
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,NODAWAY,147,25710
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,PLATTE,165,6126
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,RAY,177,14142
CENSUS,COUNTY,MISSOURI,29,NORTHWEST,10,WORTH,227,7895
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,0
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,CARTER,35,4132
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,19593
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DOUGLAS,67,33103
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,40259
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,IRON,93,0
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,7997
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OREGON,149,22288
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OZARK,153,22333
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,REYNOLDS,179,0
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181,0
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,SHANNON,203,13520
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213,0
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,48991
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,7011
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,38181
CENSUS,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229,37810
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,BUTLER,23,0
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,18328
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,574
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,252
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,83
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,36
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,0
CENSUS,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,4832
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,48103
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,25193
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,22436
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,37105
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,37691
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,31705
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,52362
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,27662
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,47865
CENSUS,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,15459
CENSUS,COUNTY,MISSOURI,29,WEST,40,BATES,13,46277
CENSUS,COUNTY,MISSOURI,29,WEST,40,CASS,37,22811
CENSUS,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,29096
CENSUS,COUNTY,MISSOURI,29,WEST,40,HENRY,83,0
CENSUS,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,4880
CENSUS,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,37410
CENSUS,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,0
CENSUS,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,28099
CENSUS,COUNTY,MISSOURI,29,WEST,40,VERNON,217,37757
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7,0
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,39410
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,79847
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,37,0
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,0
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,24121
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,MEAGHER,59,0
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,25113
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,13377
CENSUS,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,0
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,0
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,0
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,31320
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,12089
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,7537
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,51568
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,15332
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,0
CENSUS,COUNTY,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,12008
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,11403
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,24574
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,47305
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,0
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,33228
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,19869
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,0
CENSUS,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,0
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,DEER LODGE,23,4845
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,0
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,39,14256
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,26927
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53,0
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,MINERAL,61,0
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,3717
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,POWELL,77,0
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,15242
CENSUS,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,10176
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,52726
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,33793
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,24704
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,26078
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,24276
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,0
CENSUS,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,36827
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,54394
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,55668
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,25,28741
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75,49046
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,23698
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,50216
