Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Data Item,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,QUITMAN,119,"CORN, GRAIN - ACRES HARVESTED",8062.00,1623687.00,57217220.5
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TALLAHATCHIE,135,"CORN, GRAIN - ACRES HARVESTED",33359.00,6484990.00,228525019.2
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,TUNICA,143,"CORN, GRAIN - ACRES HARVESTED",10416.00,1827480.00,64398696.37
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BENTON,15,"CORN, GRAIN - ACRES HARVESTED",8673.00,1447980.00,51025469.16
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,"CORN, GRAIN - ACRES HARVESTED",26346.00,4581781.00,161457703.2
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,CALLAWAY,27,"CORN, GRAIN - ACRES HARVESTED",28707.00,5077924.00,178941321.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,CAMDEN,29,"CORN, GRAIN - ACRES HARVESTED",641.00,115878.00,4083433
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,COLE,51,"CORN, GRAIN - ACRES HARVESTED",5209.00,903200.00,31827928.39
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,COOPER,53,"CORN, GRAIN - ACRES HARVESTED",41930.00,7642658.00,269320163.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,DALLAS,59,"CORN, GRAIN - ACRES HARVESTED",1369.00,127023.00,4476172.439
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,HICKORY,85,"CORN, GRAIN - ACRES HARVESTED",1676.00,191491.00,6747964.83
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,HOWARD,89,"CORN, GRAIN - ACRES HARVESTED",33336.00,5699634.00,200849803.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,LACLEDE,105,"CORN, GRAIN - ACRES HARVESTED",1962.00,288051.00,10150649.47
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,MARIES,125,"CORN, GRAIN - ACRES HARVESTED",2156.00,266059.00,9375671.832
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,MILLER,131,"CORN, GRAIN - ACRES HARVESTED",1594.00,245290.00,8643791.578
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,MONITEAU,135,"CORN, GRAIN - ACRES HARVESTED",13989.00,2176924.00,76712778.09
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,MORGAN,141,"CORN, GRAIN - ACRES HARVESTED",9772.00,1487074.00,52403105.38
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,OSAGE,151,"CORN, GRAIN - ACRES HARVESTED",10415.00,1726762.00,60849487.68
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,"CORN, GRAIN - ACRES HARVESTED",58791.00,10346734.00,364609287.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,"CORN, GRAIN - ACRES HARVESTED",528.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,"CORN, GRAIN - ACRES HARVESTED",4224.00,525713.00,18525637.42
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,"CORN, GRAIN - ACRES HARVESTED",149649.00,29525485.00,1040450645
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,"CORN, GRAIN - ACRES HARVESTED",1072.00,201258.00,7092144.831
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,"CORN, GRAIN - ACRES HARVESTED",14334.00,1956987.00,68962402.66
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,"CORN, GRAIN - ACRES HARVESTED",8037.00,1240989.00,43731298.74
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,"CORN, GRAIN - ACRES HARVESTED",3644.00,363258.00,12800874.24
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,"CORN, GRAIN - ACRES HARVESTED",40277.00,5945026.00,209497189.7
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,"CORN, GRAIN - ACRES HARVESTED",41447.00,7187627.00,253285293.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,PERRY,157,"CORN, GRAIN - ACRES HARVESTED",26333.00,3658788.00,128932287.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,"CORN, GRAIN - ACRES HARVESTED",39765.00,6006964.00,211679827.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,"CORN, GRAIN - ACRES HARVESTED",937.00,143309.00,5050075.94
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,"CORN, GRAIN - ACRES HARVESTED",1286.00,180258.00,6352124.352
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,"CORN, GRAIN - ACRES HARVESTED",12391.00,1624583.00,57248794.71
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,WARREN,219,"CORN, GRAIN - ACRES HARVESTED",21354.00,3341368.00,117746702.2
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,"CORN, GRAIN - ACRES HARVESTED",153.00,10052.00,354223.1357
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,"CORN, GRAIN - ACRES HARVESTED",18562.00,2947658.00,103872727.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,"CORN, GRAIN - ACRES HARVESTED",98334.00,17088874.00,602196033.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,"CORN, GRAIN - ACRES HARVESTED",74020.00,12640073.00,445424422.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,"CORN, GRAIN - ACRES HARVESTED",30762.00,5027387.00,177160444.4
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LINN,115,"CORN, GRAIN - ACRES HARVESTED",29965.00,4583772.00,161527864.2
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,"CORN, GRAIN - ACRES HARVESTED",38976.00,6805454.00,239817872.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MACON,121,"CORN, GRAIN - ACRES HARVESTED",49475.00,8287137.00,292031004.2
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MERCER,129,"CORN, GRAIN - ACRES HARVESTED",18881.00,2831657.00,99784960.37
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,PUTNAM,171,"CORN, GRAIN - ACRES HARVESTED",14376.00,2298693.00,81003804.45
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,"CORN, GRAIN - ACRES HARVESTED",21607.00,3766835.00,132739763.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SCHUYLER,197,"CORN, GRAIN - ACRES HARVESTED",11073.00,1653128.00,58254693.97
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,"CORN, GRAIN - ACRES HARVESTED",13942.00,2219554.00,78215019.66
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,"CORN, GRAIN - ACRES HARVESTED",109004.00,18774327.00,661589830.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,"CORN, GRAIN - ACRES HARVESTED",81178.00,12207239.00,430171754.5
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,"CORN, GRAIN - ACRES HARVESTED",43875.00,6859362.00,241717540.4
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,"CORN, GRAIN - ACRES HARVESTED",54480.00,8551853.00,301359349.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,"CORN, GRAIN - ACRES HARVESTED",71351.00,10864823.00,382866262.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,"CORN, GRAIN - ACRES HARVESTED",64428.00,9834588.00,346561738.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,"CORN, GRAIN - ACRES HARVESTED",63096.00,10576402.00,372702574.7
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,"CORN, GRAIN - ACRES HARVESTED",62148.00,9827018.00,346294979.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,"CORN, GRAIN - ACRES HARVESTED",50170.00,7540995.00,265737653.7
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,"CORN, GRAIN - ACRES HARVESTED",51569.00,7750261.00,273111993
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,"CORN, GRAIN - ACRES HARVESTED",56588.00,8705352.00,306768512
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,"CORN, GRAIN - ACRES HARVESTED",119842.00,22051918.00,777089090.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,"CORN, GRAIN - ACRES HARVESTED",51722.00,8942220.00,315115520.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,"CORN, GRAIN - ACRES HARVESTED",26554.00,4279036.00,150789250.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,CLAY,47,"CORN, GRAIN - ACRES HARVESTED",14248.00,2352493.00,82899666.44
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,CLINTON,49,"CORN, GRAIN - ACRES HARVESTED",45671.00,8060758.00,284053618.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,DAVIESS,61,"CORN, GRAIN - ACRES HARVESTED",36133.00,5480614.00,193131742.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,DE KALB,63,"CORN, GRAIN - ACRES HARVESTED",33229.00,5475445.00,192949591.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,GENTRY,75,"CORN, GRAIN - ACRES HARVESTED",29812.00,4573357.00,161160849.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,HARRISON,81,"CORN, GRAIN - ACRES HARVESTED",63677.00,9759824.00,343927125
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,HOLT,87,"CORN, GRAIN - ACRES HARVESTED",86538.00,17110488.00,602957691.2
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,NODAWAY,147,"CORN, GRAIN - ACRES HARVESTED",111323.00,19163819.00,675315166.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,PLATTE,165,"CORN, GRAIN - ACRES HARVESTED",41120.00,7121151.00,250942741.4
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,RAY,177,"CORN, GRAIN - ACRES HARVESTED",46517.00,8107029.00,285684165.7
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,NORTHWEST,10,WORTH,227,"CORN, GRAIN - ACRES HARVESTED",13830.00,1977650.00,69690547.58
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,"CORN, GRAIN - ACRES HARVESTED",8238.00,1353989.00,47713313.69
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,"CORN, GRAIN - ACRES HARVESTED",175.00,13960.00,491937.4228
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,IRON,93,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,"CORN, GRAIN - ACRES HARVESTED",214.00,25000.00,880976.76
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181,"CORN, GRAIN - ACRES HARVESTED",2900.00,404544.00,14255754.5
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,"CORN, GRAIN - ACRES HARVESTED",266.00,22425.00,790236.1537
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,"CORN, GRAIN - ACRES HARVESTED",6343.00,894357.00,31516309.29
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,"CORN, GRAIN - ACRES HARVESTED",2418.00,302509.00,10660135.95
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,BUTLER,23,"CORN, GRAIN - ACRES HARVESTED",21538.00,3902899.00,137534532.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,"CORN, GRAIN - ACRES HARVESTED",46108.00,7107487.00,250461234.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,"CORN, GRAIN - ACRES HARVESTED",23014.00,4221823.00,148773117.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,"CORN, GRAIN - ACRES HARVESTED",48696.00,9394246.00,331044496.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,"CORN, GRAIN - ACRES HARVESTED",58009.00,11193433.00,394446173.5
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,"CORN, GRAIN - ACRES HARVESTED",20411.00,3789917.00,133553152
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,"CORN, GRAIN - ACRES HARVESTED",57508.00,10587246.00,373084707.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,"CORN, GRAIN - ACRES HARVESTED",74069.00,12575087.00,443134376.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,"CORN, GRAIN - ACRES HARVESTED",10564.00,1493852.00,52641955.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,"CORN, GRAIN - ACRES HARVESTED",57781.00,8899177.00,313598724.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,"CORN, GRAIN - ACRES HARVESTED",114.00,14200.00,500394.7997
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,"CORN, GRAIN - ACRES HARVESTED",20188.00,2596814.00,91509311.36
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,"CORN, GRAIN - ACRES HARVESTED",1705.00,271564.00,9569662.914
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,"CORN, GRAIN - ACRES HARVESTED",31853.00,4699301.00,165598998.8
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,"CORN, GRAIN - ACRES HARVESTED",9355.00,1193085.00,42043206.31
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,"CORN, GRAIN - ACRES HARVESTED",943.00,114438.00,4032688.738
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,"CORN, GRAIN - ACRES HARVESTED",5139.00,766105.00,26996828.03
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,"CORN, GRAIN - ACRES HARVESTED",385.00,51113.00,1801174.605
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,BATES,13,"CORN, GRAIN - ACRES HARVESTED",69386.00,11542363.00,406742142.3
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,CASS,37,"CORN, GRAIN - ACRES HARVESTED",43268.00,6788799.00,239230965.9
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,"CORN, GRAIN - ACRES HARVESTED",3370.00,545880.00,19236303.75
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,HENRY,83,"CORN, GRAIN - ACRES HARVESTED",29234.00,4465553.00,157361936.5
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,"CORN, GRAIN - ACRES HARVESTED",17741.00,3308425.00,116585821.5
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,"CORN, GRAIN - ACRES HARVESTED",45587.00,7677386.00,270543945.7
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,"CORN, GRAIN - ACRES HARVESTED",103352.00,20708206.00,729737929.1
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,"CORN, GRAIN - ACRES HARVESTED",14330.00,2188011.00,77103473.66
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,WEST,40,VERNON,217,"CORN, GRAIN - ACRES HARVESTED",68883.00,10040150.00,353805552.7
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,"CORN, GRAIN - ACRES HARVESTED",310.00,19700.00,694209.6869
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,"CORN, GRAIN - ACRES HARVESTED",153.00,8670.00,305522.7404
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,"CORN, GRAIN - ACRES HARVESTED",2768.00,86711.00,3055615.033
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,"CORN, GRAIN - ACRES HARVESTED",353.00,25520.00,899301.0766
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,"CORN, GRAIN - ACRES HARVESTED",3541.00,162149.00,5713980.026
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,"CORN, GRAIN - ACRES HARVESTED",3371.00,182988.00,6448327.014
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,"CORN, GRAIN - ACRES HARVESTED",847.00,32259.00,1136777.172
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,"CORN, GRAIN - ACRES HARVESTED",4012.00,153812.00,5420191.896
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,"CORN, GRAIN - ACRES HARVESTED",5367.00,536567.00,18908122.29
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,"CORN, GRAIN - ACRES HARVESTED",460.00,41600.00,1465945.329
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,"CORN, GRAIN - ACRES HARVESTED",1620.00,40100.00,1413086.723
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,"CORN, GRAIN - ACRES HARVESTED",1224.00,99900.00,3520383.133
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,"CORN, GRAIN - ACRES HARVESTED",850.00,125000.00,4404883.8
CENSUS,2017,YEAR,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,"CORN, GRAIN - ACRES HARVESTED",1841.00,268161.00,9449744.358
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,"CORN, GRAIN - ACRES HARVESTED",3712.00,675024.00,23787218.26
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,"CORN, GRAIN - ACRES HARVESTED",1414.00,274723.00,9680983.137
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,"CORN, GRAIN - ACRES HARVESTED",1558.00,283816.00,10001412
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,"CORN, GRAIN - ACRES HARVESTED",8068.00,869373.00,30635896.35
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,"CORN, GRAIN - ACRES HARVESTED",787.00,70645.00,2489464.128
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,"CORN, GRAIN - ACRES HARVESTED",2688.00,447603.00,15773113.63
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,25,"CORN, GRAIN - ACRES HARVESTED",5442.00,137322.00,4839099.625
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,"CORN, GRAIN - ACRES HARVESTED",956.00,106320.00,3746617.965
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,"CORN, GRAIN - ACRES HARVESTED",778.00,129425.00,4560816.687
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,"CORN, GRAIN - ACRES HARVESTED",1114.00,29991.00,1056854.96
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,"CORN, GRAIN - ACRES HARVESTED",227.00,29598.00,1043006.006
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,"CORN, GRAIN - ACRES HARVESTED",180210.00,36609867.00,1290097681
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,"CORN, GRAIN - ACRES HARVESTED",229451.00,39201814.00,1381435483
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,"CORN, GRAIN - ACRES HARVESTED",168874.00,35966711.00,1267433461
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,"CORN, GRAIN - ACRES HARVESTED",74757.00,13186152.00,464667738.6
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,"CORN, GRAIN - ACRES HARVESTED",199601.00,41999833.00,1480035072
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,"CORN, GRAIN - ACRES HARVESTED",98472.00,17776548.00,626429026.4
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163,"CORN, GRAIN - ACRES HARVESTED",78614.00,14825273.00,522428838.9
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,"CORN, GRAIN - ACRES HARVESTED",76415.00,14670117.00,516961285.7
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,"CORN, GRAIN - ACRES HARVESTED",150447.00,28409843.00,1001136458
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,CASS,25,"CORN, GRAIN - ACRES HARVESTED",141791.00,25573148.00,901173962.7
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,"CORN, GRAIN - ACRES HARVESTED",115822.00,21100066.00,743546711.2
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,"CORN, GRAIN - ACRES HARVESTED",158901.00,30417721.00,1071892212
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,"CORN, GRAIN - ACRES HARVESTED",35704.00,5789035.00,204000211.9
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,"CORN, GRAIN - ACRES HARVESTED",190914.00,40714249.00,1434732287
